PLACE_ID;CODE;NAME;TYPE_ID;IS_PARKING;IS_TEST;ST_CODE;ST_NAME;ST_NAME_SHORT;LN_CODE;LN_NAME;LN_NAME_SHORT
1705;591;Кутузовская ( Северный );1;0;0;165;Кутузовская ФЛ;Кутузовская ФЛ;13;Филёвская линия;Филёвская
1706;592;Кутузовская ( Южный );1;0;0;165;Кутузовская ФЛ;Кутузовская ФЛ;13;Филёвская линия;Филёвская
38941;593;Кутузовская (Пересадка);1;0;0;165;Кутузовская ФЛ;Кутузовская ФЛ;13;Филёвская линия;Филёвская
1713;601;Фили ( Город/Запад.);1;0;0;168;Фили;Фили;13;Филёвская линия;Филёвская
1714;602;Фили ( Ж.Д./Вост. );1;0;0;168;Фили;Фили;13;Филёвская линия;Филёвская
39817;603;АвтоКарз;8;0;0;;;;;;
39462;603;АвтоКарз;8;0;0;604;ТВей;ТВей;4;Наземный городской пассажирский транспорт;НГПТ
39818;604;Транс-Вей;8;0;0;;;;;;
39463;604;Транс-Вей;8;0;0;699;СЗП;СЗП;4;Наземный городской пассажирский транспорт;НГПТ
1702;611;Багратионовская ( Западный );1;0;0;171;Багратионовская;Багратионовская;13;Филёвская линия;Филёвская
1701;612;Багратионовская ( Восточный );1;0;0;171;Багратионовская;Багратионовская;13;Филёвская линия;Филёвская
1712;621;Филёвский парк ( Западный );1;0;0;174;Филёвский парк;Филёвский парк;13;Филёвская линия;Филёвская
1711;622;Филёвский парк ( Восточный );1;0;0;174;Филёвский парк;Филёвский парк;13;Филёвская линия;Филёвская
1708;631;Пионерская ( Западный );1;0;0;177;Пионерская;Пионерская;13;Филёвская линия;Филёвская
1707;632;Пионерская ( Восточный );1;0;0;177;Пионерская;Пионерская;13;Филёвская линия;Филёвская
1704;641;Кунцевская ( Западный );1;1;0;180;Кунцевская ФЛ;Кунцевская ФЛ;13;Филёвская линия;Филёвская
1703;642;Кунцевская ( Восточный );1;1;0;180;Кунцевская ФЛ;Кунцевская ФЛ;13;Филёвская линия;Филёвская
1309;651;Молодёжная (Западный);1;0;0;183;Молодёжная;Молодёжная;12;Арбатско-Покровская линия;Арбатско-Покровская
1308;652;Молодёжная (Восточный);1;0;0;183;Молодёжная;Молодёжная;12;Арбатско-Покровская линия;Арбатско-Покровская
1302;661;Крылатское (Западный);1;1;0;186;Крылатское;Крылатское;12;Арбатско-Покровская линия;Арбатско-Покровская
1301;662;Крылатское (Восточный);1;1;0;186;Крылатское;Крылатское;12;Арбатско-Покровская линия;Арбатско-Покровская
1447;671;Белорусская КЛ (Старый);1;0;0;189;Белорусская КЛ;Белорусская КЛ;609;Кольцевая линия;Кольцевая
1446;672;Белорусская КЛ (Новый);1;0;0;189;Белорусская КЛ;Белорусская КЛ;609;Кольцевая линия;Кольцевая
1457;681;Новослободская ;1;0;0;192;Новослободская;Новослободская;609;Кольцевая линия;Кольцевая
38962;682;Менделеевская кассы;1;0;0;192;Новослободская;Новослободская;609;Кольцевая линия;Кольцевая
1462;691;Проспект Мира КЛ;1;0;0;194;Проспект Мира КЛ;Проспект Мира КЛ;609;Кольцевая линия;Кольцевая
39819;699;СЗП;8;0;0;;;;;;
39464;699;СЗП;8;0;0;699;СЗП;СЗП;4;Наземный городской пассажирский транспорт;НГПТ
39820;700;Московская область;8;0;0;;;;;;
39465;700;Московская область;8;0;0;700;МО;МО;4;Наземный городской пассажирский транспорт;НГПТ
39466;701;Комсомольск-на-Амуре;8;0;0;701;КнА;КнА;4;Наземный городской пассажирский транспорт;НГПТ
39821;701;Комсомольск-на-Амуре;8;0;0;;;;;;
1451;701;Комсомольская К (с площади);1;0;0;196;Комсомольская КЛ;Комсомольская КЛ;609;Кольцевая линия;Кольцевая
39467;702;Ульяновск;8;0;0;702;Ульяновск;Ульяновск;4;Наземный городской пассажирский транспорт;НГПТ
39822;702;Ульяновск;8;0;0;;;;;;
1452;702;Комсомольская К (подземный зал 1);1;0;0;196;Комсомольская КЛ;Комсомольская КЛ;609;Кольцевая линия;Кольцевая
39823;703;Пермь;8;0;0;;;;;;
39468;703;Пермь;8;0;0;703;Пермь;Пермь;4;Наземный городской пассажирский транспорт;НГПТ
1453;703;Комсомольская К (подземный зал 2);1;0;0;196;Комсомольская КЛ;Комсомольская КЛ;609;Кольцевая линия;Кольцевая
39469;704;Сочи;8;0;0;704;Сочи;Сочи;4;Наземный городской пассажирский транспорт;НГПТ
39824;704;Сочи;8;0;0;;;;;;
39825;705;Ярославская область;8;0;0;;;;;;
39470;705;Ярославская область;8;0;0;705;ЯрОбл;ЯрОбл;4;Наземный городской пассажирский транспорт;НГПТ
39471;706;Северный Речной Вокзал;8;0;0;706;СРВ;СРВ;4;Наземный городской пассажирский транспорт;НГПТ
39826;706;Северный Речной Вокзал;8;0;0;;;;;;
39827;707;МегаТрансАвто;8;0;0;;;;;;
39472;707;МегаТрансАвто;8;0;0;707;МТА;МТА;4;Наземный городской пассажирский транспорт;НГПТ
39828;708;МЕНТОР 1;8;0;0;;;;;;
39473;708;МЕНТОР 1;8;0;0;708;Ментор1;Ментор1;4;Наземный городской пассажирский транспорт;НГПТ
39829;709;Надежный попутчик;8;0;0;;;;;;
39474;709;Надежный попутчик;8;0;0;709;НП;НП;4;Наземный городской пассажирский транспорт;НГПТ
39475;710;Орбита XXI век;8;0;0;710;Орбита;Орбита;4;Наземный городской пассажирский транспорт;НГПТ
39830;710;Орбита XXI век;8;0;0;;;;;;
39476;711;Ермак;8;0;0;711;Ермак;Ермак;4;Наземный городской пассажирский транспорт;НГПТ
1455;711;Курская КЛ (зал 1);1;0;0;199;Курская КЛ;Курская КЛ;609;Кольцевая линия;Кольцевая
39831;711;Ермак;8;0;0;;;;;;
39477;712;Калуга;8;0;0;712;Калуга;Калуга;4;Наземный городской пассажирский транспорт;НГПТ
1456;712;Курская КЛ (зал 2);1;0;0;199;Курская КЛ;Курская КЛ;609;Кольцевая линия;Кольцевая
39832;712;Калуга;8;0;0;;;;;;
39733;713;Курский К;1;0;0;199;Курская КЛ;Курская КЛ;609;Кольцевая линия;Кольцевая
39833;713;Транссервис;8;0;0;;;;;;
39478;713;Транссервис;8;0;0;713;Тсервис;Тсервис;4;Наземный городской пассажирский транспорт;НГПТ
39834;714;Ростовская область;8;0;0;;;;;;
39479;714;Ростовская область;8;0;0;714;РостОбл;РостОбл;4;Наземный городской пассажирский транспорт;НГПТ
39835;715;Гудвиль;8;0;0;;;;;;
39480;715;Гудвиль;8;0;0;715;Гудвиль;Гудвиль;4;Наземный городской пассажирский транспорт;НГПТ
39481;716;Карелавтотранс-Сервис;8;0;0;716;КаСервис;КаСервис;4;Наземный городской пассажирский транспорт;НГПТ
39836;716;Карелавтотранс-Сервис;8;0;0;;;;;;
39482;717;Городской транспорт;8;0;0;717;ГорТранс;ГорТранс;4;Наземный городской пассажирский транспорт;НГПТ
39837;717;Городской транспорт;8;0;0;;;;;;
39838;718;Химкиэлектротранс;8;0;0;;;;;;
39483;718;Химкиэлектротранс;8;0;0;718;ХимТранс;ХимТранс;4;Наземный городской пассажирский транспорт;НГПТ
39839;719;ТРАНСЭКСПРЕСС;8;0;0;;;;;;
39484;719;ТРАНСЭКСПРЕСС;8;0;0;719;ТрансЭ;ТрансЭ;4;Наземный городской пассажирский транспорт;НГПТ
39840;720;Тула;8;0;0;;;;;;
39485;720;Тула;8;0;0;720;Тула;Тула;4;Наземный городской пассажирский транспорт;НГПТ
1463;721;Таганская КЛ;1;0;0;202;Таганская КЛ;Таганская КЛ;609;Кольцевая линия;Кольцевая
39841;721;Красногорск Авто;8;0;0;;;;;;
39486;721;Красногорск Авто;8;0;0;721;КраАвто;КраАвто;4;Наземный городской пассажирский транспорт;НГПТ
39487;722;Новый Уренгой;8;0;0;722;НУренгой;НУренгой;4;Наземный городской пассажирский транспорт;НГПТ
39842;722;Новый Уренгой;8;0;0;;;;;;
39843;723;Лобнятранс;8;0;0;;;;;;
39488;723;Лобнятранс;8;0;0;723;Лтранс;Лтранс;4;Наземный городской пассажирский транспорт;НГПТ
39489;724;Транс-Балт;8;0;0;724;ТБалт;ТБалт;4;Наземный городской пассажирский транспорт;НГПТ
