RT_CODE;PARENT_RT_CODE;NAME;ROUTE_NAME
2524;2523;МЦД МСК-МЦД МСК/МЦК/МЦД МСК-МЦД МСК/ММТС/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
2525;2520;МЦД МСК-МЦД МСК/МЦК/МЦД МСК-МЦД МСК/МГТ;МЦД-М/ММ/МЦД-М/МГТ
2526;2510;МЦД МСК-МЦД МСК/МЦК/МЦД МСК-МЦД МО;МЦД-М/ММ/МЦД-М-МЦД-МО
2527;2510;МЦД МСК-МЦД МСК/МЦК/МЦД МСК-ДП;МЦД-М/ММ/МЦД-М-МЦД-МО
2528;2485;МЦД МСК-МЦД МСК/МГТ;МЦД-М/МГТ
2529;2485;МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК;МЦД-М/МЦД-М
2530;2529;МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММ;МЦД-М/МЦД-М/ММ
2531;2530;МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММ/ММТС;МЦД-М/МЦД-М/ММ
2532;2531;МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММ/ММТС/МГТ;МЦД-М/МЦД-М/ММ/МГТ
2533;2530;МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММ/МЦК;МЦД-М/МЦД-М/ММ
2534;2533;МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММ/МЦК/МГТ;МЦД-М/МЦД-М/ММ/МГТ
2535;2530;МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММ/МГТ;МЦД-М/МЦД-М/ММ/МГТ
2536;2529;МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММТС;МЦД-М/МЦД-М/ММ
2537;2536;МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММТС/МГТ;МЦД-М/МЦД-М/ММ/МГТ
2538;2529;МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МЦК;МЦД-М/МЦД-М/ММ
2539;2538;МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МЦК/ММ;МЦД-М/МЦД-М/ММ
2540;2539;МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МЦК/ММ/МГТ;МЦД-М/МЦД-М/ММ/МГТ
2541;2538;МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МЦК/МГТ;МЦД-М/МЦД-М/ММ/МГТ
2542;2529;МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МГТ;МЦД-М/МЦД-М/МГТ
2543;2485;МЦД МСК-МЦД МСК/МЦД МСК-МЦД МО;МЦД-М/МЦД-М-МЦД-МО
2544;2485;МЦД МСК-МЦД МСК/МЦД МСК-ДП;МЦД-М/МЦД-М-МЦД-МО
2545;0;МЦД МСК-МЦД МО;МЦД-М-МЦД-МО
2546;0;МЦД МСК-ДП;МЦД-М-МЦД-МО
2547;0;МЦД МО-МЦД МСК;МЦД-МО-МЦД-М
2548;2547;МЦД МО-МЦД МСК/ММ;МЦД-МО-МЦД-М/ММ
2549;2548;МЦД МО-МЦД МСК/ММ/ММТС;МЦД-МО-МЦД-М/ММ
2550;2548;МЦД МО-МЦД МСК/ММ/МЦК;МЦД-МО-МЦД-М/ММ
2551;2550;МЦД МО-МЦД МСК/ММ/МЦК/ММ;МЦД-МО-МЦД-М/ММ
2552;2550;МЦД МО-МЦД МСК/ММ/МЦК/МЦД МСК-МЦД МСК;МЦД-МО-МЦД-М/ММ/МЦД-М
2553;2550;МЦД МО-МЦД МСК/ММ/МЦК/МЦД МСК-МЦД МО;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
2554;2550;МЦД МО-МЦД МСК/ММ/МЦК/МЦД МСК-ДП;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
2555;2548;МЦД МО-МЦД МСК/ММ/МЦД МСК-МЦД МСК;МЦД-МО-МЦД-М/ММ/МЦД-М
2556;2555;МЦД МО-МЦД МСК/ММ/МЦД МСК-МЦД МСК/ММ;МЦД-МО-МЦД-М/ММ/МЦД-М/ММ
2557;2555;МЦД МО-МЦД МСК/ММ/МЦД МСК-МЦД МСК/ММТС;МЦД-МО-МЦД-М/ММ/МЦД-М/ММ
2558;2555;МЦД МО-МЦД МСК/ММ/МЦД МСК-МЦД МСК/МЦК;МЦД-МО-МЦД-М/ММ/МЦД-М/ММ
2559;2548;МЦД МО-МЦД МСК/ММ/МЦД МСК-МЦД МО;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
2560;2548;МЦД МО-МЦД МСК/ММ/МЦД МСК-ДП;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
2561;2547;МЦД МО-МЦД МСК/ММТС;МЦД-МО-МЦД-М/ММ
2562;2547;МЦД МО-МЦД МСК/МЦК;МЦД-МО-МЦД-М/ММ
2563;2562;МЦД МО-МЦД МСК/МЦК/ММ;МЦД-МО-МЦД-М/ММ
2564;2563;МЦД МО-МЦД МСК/МЦК/ММ/ММТС;МЦД-МО-МЦД-М/ММ
2565;2563;МЦД МО-МЦД МСК/МЦК/ММ/МЦД МСК-МЦД МСК;МЦД-МО-МЦД-М/ММ/МЦД-М
2566;2563;МЦД МО-МЦД МСК/МЦК/ММ/МЦД МСК-МЦД МО;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
2567;2563;МЦД МО-МЦД МСК/МЦК/ММ/МЦД МСК-ДП;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
2568;2562;МЦД МО-МЦД МСК/МЦК/МЦД МСК-МЦД МСК;МЦД-МО-МЦД-М/ММ/МЦД-М
2569;2568;МЦД МО-МЦД МСК/МЦК/МЦД МСК-МЦД МСК/ММ;МЦД-МО-МЦД-М/ММ/МЦД-М/ММ
2570;2568;МЦД МО-МЦД МСК/МЦК/МЦД МСК-МЦД МСК/ММТС;МЦД-МО-МЦД-М/ММ/МЦД-М/ММ
2571;2562;МЦД МО-МЦД МСК/МЦК/МЦД МСК-МЦД МО;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
2572;2562;МЦД МО-МЦД МСК/МЦК/МЦД МСК-ДП;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
2573;2547;МЦД МО-МЦД МСК/МЦД МСК-МЦД МСК;МЦД-МО/МЦД-М/МЦД-М
2574;2573;МЦД МО-МЦД МСК/МЦД МСК-МЦД МСК/ММ;МЦД-МО/МЦД-М/МЦД-М/ММ
2575;2574;МЦД МО-МЦД МСК/МЦД МСК-МЦД МСК/ММ/ММТС;МЦД-МО/МЦД-М/МЦД-М/ММ
2576;2574;МЦД МО-МЦД МСК/МЦД МСК-МЦД МСК/ММ/МЦК;МЦД-МО/МЦД-М/МЦД-М/ММ
2577;2573;МЦД МО-МЦД МСК/МЦД МСК-МЦД МСК/ММТС;МЦД-МО/МЦД-М/МЦД-М/ММ
2578;2573;МЦД МО-МЦД МСК/МЦД МСК-МЦД МСК/МЦК;МЦД-МО/МЦД-М/МЦД-М/ММ
2579;2578;МЦД МО-МЦД МСК/МЦД МСК-МЦД МСК/МЦК/ММ;МЦД-МО/МЦД-М/МЦД-М/ММ
2580;2547;МЦД МО-МЦД МСК/МЦД МСК-МЦД МО;МЦД-МО/МЦД-М/МЦД-МО
2581;2547;МЦД МО-МЦД МСК/МЦД МСК-ДП;МЦД-МО/МЦД-М/МЦД-МО
2582;0;МЦД МО - МЦД МО;МЦД-МО-МЦД-МО
2583;0;МЦД МО - ДП;МЦД-МО-МЦД-МО
2584;0;ДП-МЦД МСК;МЦД-МО-МЦД-М
2585;2584;ДП-МЦД МСК/ММ;МЦД-МО-МЦД-М/ММ
2586;2585;ДП-МЦД МСК/ММ/ММТС;МЦД-МО-МЦД-М/ММ
2587;2585;ДП-МЦД МСК/ММ/МЦК;МЦД-МО-МЦД-М/ММ
2588;2587;ДП-МЦД МСК/ММ/МЦК/ММ;МЦД-МО-МЦД-М/ММ
2589;2587;ДП-МЦД МСК/ММ/МЦК/МЦД МСК-МЦД МСК;МЦД-МО-МЦД-М/ММ/МЦД-М
2590;2587;ДП-МЦД МСК/ММ/МЦК/МЦД МСК-МЦД МО;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
2591;2587;ДП-МЦД МСК/ММ/МЦК/МЦД МСК-ДП;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
2592;2585;ДП-МЦД МСК/ММ/МЦД МСК-МЦД МСК;МЦД-МО-МЦД-М/ММ/МЦД-М
2593;2592;ДП-МЦД МСК/ММ/МЦД МСК-МЦД МСК/ММ;МЦД-МО-МЦД-М/ММ/МЦД-М/ММ
2594;2592;ДП-МЦД МСК/ММ/МЦД МСК-МЦД МСК/ММТС;МЦД-МО-МЦД-М/ММ/МЦД-М/ММ
2595;2592;ДП-МЦД МСК/ММ/МЦД МСК-МЦД МСК/МЦК;МЦД-МО-МЦД-М/ММ/МЦД-М/ММ
2596;2585;ДП-МЦД МСК/ММ/МЦД МСК-МЦД МО;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
2597;2585;ДП-МЦД МСК/ММ/МЦД МСК-ДП;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
2598;2584;ДП-МЦД МСК/ММТС;МЦД-МО-МЦД-М/ММ
2599;2584;ДП-МЦД МСК/МЦК;МЦД-МО-МЦД-М/ММ
2600;2599;ДП-МЦД МСК/МЦК/ММ;МЦД-МО-МЦД-М/ММ
2601;2600;ДП-МЦД МСК/МЦК/ММ/ММТС;МЦД-МО-МЦД-М/ММ
2602;2600;ДП-МЦД МСК/МЦК/ММ/МЦД МСК-МЦД МСК;МЦД-МО-МЦД-М/ММ/МЦД-М
2603;2600;ДП-МЦД МСК/МЦК/ММ/МЦД МСК-МЦД МО;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
2604;2600;ДП-МЦД МСК/МЦК/ММ/МЦД МСК-ДП;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
2605;2599;ДП-МЦД МСК/МЦК/МЦД МСК-МЦД МСК;МЦД-МО-МЦД-М/ММ/МЦД-М
2606;2605;ДП-МЦД МСК/МЦК/МЦД МСК-МЦД МСК/ММ;МЦД-МО-МЦД-М/ММ/МЦД-М/ММ
2607;2605;ДП-МЦД МСК/МЦК/МЦД МСК-МЦД МСК/ММТС;МЦД-МО-МЦД-М/ММ/МЦД-М/ММ
2608;2599;ДП-МЦД МСК/МЦК/МЦД МСК-МЦД МО;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
2609;2599;ДП-МЦД МСК/МЦК/МЦД МСК-ДП;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
2610;2584;ДП-МЦД МСК/МЦД МСК-МЦД МСК;МЦД-МО/МЦД-М/МЦД-М
2611;2610;ДП-МЦД МСК/МЦД МСК-МЦД МСК/ММ;МЦД-МО/МЦД-М/МЦД-М/ММ
2612;2611;ДП-МЦД МСК/МЦД МСК-МЦД МСК/ММ/ММТС;МЦД-МО/МЦД-М/МЦД-М/ММ
2613;2611;ДП-МЦД МСК/МЦД МСК-МЦД МСК/ММ/МЦК;МЦД-МО/МЦД-М/МЦД-М/ММ
2614;2610;ДП-МЦД МСК/МЦД МСК-МЦД МСК/ММТС;МЦД-МО/МЦД-М/МЦД-М/ММ
2615;2610;ДП-МЦД МСК/МЦД МСК-МЦД МСК/МЦК;МЦД-МО/МЦД-М/МЦД-М/ММ
2616;2615;ДП-МЦД МСК/МЦД МСК-МЦД МСК/МЦК/ММ;МЦД-МО/МЦД-М/МЦД-М/ММ
2617;2584;ДП-МЦД МСК/МЦД МСК-МЦД МО;МЦД-МО/МЦД-М/МЦД-МО
2618;2584;ДП-МЦД МСК/МЦД МСК-ДП;МЦД-МО/МЦД-М/МЦД-МО
2619;0;ДП-МЦД МО;МЦД-МО-МЦД-МО
2620;0;ДП-ДП;МЦД-МО-МЦД-МО
2621;2068;ММ/ММТС/МГТ/МГТ;ММ/МГТ
2622;2072;ММ/МЦК/ММ/ММТС/МГТ/МГТ;ММ/МГТ
2623;2073;ММ/МЦК/ММ/МГТ/МГТ;ММ/МГТ
2624;2075;ММ/МЦК/ММ/МЦД МСК-МЦД МСК/МГТ/МГТ;ММ/МЦД-М/МГТ
2625;2078;ММ/МЦК/МГТ/МГТ;ММ/МГТ
2626;2081;ММ/МЦК/МЦД МСК-МЦД МСК/ММ/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2627;2083;ММ/МЦК/МЦД МСК-МЦД МСК/ММТС/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2628;2084;ММ/МЦК/МЦД МСК-МЦД МСК/МГТ/МГТ;ММ/МЦД-М/МГТ
2629;2086;ММ/МЦК/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МГТ/МГТ;ММ/МЦД-М/МЦД-М/МГТ
2630;2091;ММ/МГТ/МГТ;ММ/МГТ
2631;2095;ММ/МЦД МСК-МЦД МСК/ММ/ММТС/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2632;2097;ММ/МЦД МСК-МЦД МСК/ММ/МЦК/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2633;2098;ММ/МЦД МСК-МЦД МСК/ММ/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2634;2100;ММ/МЦД МСК-МЦД МСК/ММ/МЦД МСК-МЦД МСК/МГТ/МГТ;ММ/МЦД-М/ММ/МЦД-М/МГТ
2635;2104;ММ/МЦД МСК-МЦД МСК/ММТС/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2636;2107;ММ/МЦД МСК-МЦД МСК/МЦК/ММ/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2637;2108;ММ/МЦД МСК-МЦД МСК/МЦК/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2638;2117;ММ/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММ/МГТ/МГТ;ММ/МЦД-М/МЦД-М/ММ/МГТ
2639;2119;ММ/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММТС/МГТ/МГТ;ММ/МЦД-М/МЦД-М/ММ/МГТ
2640;2121;ММ/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МЦК/МГТ/МГТ;ММ/МЦД-М/МЦД-М/ММ/МГТ
2641;2122;ММ/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МГТ/МГТ;ММ/МЦД-М/МЦД-М/МГТ
2642;2131;ММТС/ММ/МЦК/ММ/МГТ/МГТ;ММ/МГТ
2643;2132;ММТС/ММ/МЦК/МГТ/МГТ;ММ/МГТ
2644;2134;ММТС/ММ/МЦК/МЦД МСК-МЦД МСК/МГТ/МГТ;ММ/МЦД-М/МГТ
2645;2137;ММТС/ММ/МГТ/МГТ;ММ/МГТ
2646;2140;ММТС/ММ/МЦД МСК-МЦД МСК/ММ/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2647;2142;ММТС/ММ/МЦД МСК-МЦД МСК/МЦК/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2648;2143;ММТС/ММ/МЦД МСК-МЦД МСК/МГТ/МГТ;ММ/МЦД-М/МГТ
2649;2145;ММТС/ММ/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МГТ/МГТ;ММ/МЦД-М/МЦД-М/МГТ
2650;2150;ММТС/МГТ/МГТ;ММ/МГТ
2651;2154;ММТС/МЦД МСК-МЦД МСК/ММ/МЦК/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2652;2155;ММТС/МЦД МСК-МЦД МСК/ММ/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2653;2157;ММТС/МЦД МСК-МЦД МСК/ММ/МЦД МСК-МЦД МСК/МГТ/МГТ;ММ/МЦД-М/ММ/МЦД-М/МГТ
2654;2162;ММТС/МЦД МСК-МЦД МСК/МЦК/ММ/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2655;2163;ММТС/МЦД МСК-МЦД МСК/МЦК/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2656;2165;ММТС/МЦД МСК-МЦД МСК/МЦК/МЦД МСК-МЦД МСК/МГТ/МГТ;ММ/МЦД-М/ММ/МЦД-М/МГТ
2657;2168;ММТС/МЦД МСК-МЦД МСК/МГТ/МГТ;ММ/МЦД-М/МГТ
2658;2171;ММТС/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММ/МГТ/МГТ;ММ/МЦД-М/МЦД-М/ММ/МГТ
2659;2173;ММТС/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МЦК/МГТ/МГТ;ММ/МЦД-М/МЦД-М/ММ/МГТ
2660;2174;ММТС/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МГТ/МГТ;ММ/МЦД-М/МЦД-М/МГТ
2661;2182;МЦК/ММ/ММТС/МГТ/МГТ;ММ/МГТ
2662;2183;МЦК/ММ/МГТ/МГТ;ММ/МГТ
2663;2186;МЦК/ММ/МЦД МСК-МЦД МСК/ММ/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2664;2188;МЦК/ММ/МЦД МСК-МЦД МСК/ММТС/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2665;2189;МЦК/ММ/МЦД МСК-МЦД МСК/МГТ/МГТ;ММ/МЦД-М/МГТ
2666;2191;МЦК/ММ/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МГТ/МГТ;ММ/МЦД-М/МЦД-М/МГТ
2667;2196;МЦК/МГТ/МГТ;ММ/МГТ
2668;2200;МЦК/МЦД МСК-МЦД МСК/ММ/ММТС/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2669;2201;МЦК/МЦД МСК-МЦД МСК/ММ/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2670;2203;МЦК/МЦД МСК-МЦД МСК/ММ/МЦД МСК-МЦД МСК/МГТ/МГТ;ММ/МЦД-М/ММ/МЦД-М/МГТ
2671;2207;МЦК/МЦД МСК-МЦД МСК/ММТС/МГТ/МГТ;ММ/МЦД-М/ММ/МГТ
2672;2208;МЦК/МЦД МСК-МЦД МСК/МГТ/МГТ;ММ/МЦД-М/МГТ
2673;2211;МЦК/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММ/МГТ/МГТ;ММ/МЦД-М/МЦД-М/ММ/МГТ
2674;2213;МЦК/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММТС/МГТ/МГТ;ММ/МЦД-М/МЦД-М/ММ/МГТ
2675;2214;МЦК/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МГТ/МГТ;ММ/МЦД-М/МЦД-М/МГТ
2676;2220;МГТ/ММ/МГТ;МГТ/ММ/МГТ
2677;2221;МГТ/ММ/ММТС/МГТ;МГТ/ММ/МГТ
2678;2222;МГТ/ММ/МЦК/МГТ;МГТ/ММ/МГТ
2679;2223;МГТ/ММ/МЦК/ММ/МГТ;МГТ/ММ/МГТ
2680;2224;МГТ/ММ/МЦК/ММ/ММТС/МГТ;МГТ/ММ/МГТ
2681;2225;МГТ/ММ/МЦК/ММ/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/МГТ
2682;2228;МГТ/ММ/МЦК/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/МГТ
2683;2229;МГТ/ММ/МЦК/МЦД МСК-МЦД МСК/ММ/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2684;2230;МГТ/ММ/МЦК/МЦД МСК-МЦД МСК/ММТС/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2685;2231;МГТ/ММ/МЦК/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/МЦД-М/МГТ
2686;2236;МГТ/ММ/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/МГТ
2687;2237;МГТ/ММ/МЦД МСК-МЦД МСК/ММ/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2688;2238;МГТ/ММ/МЦД МСК-МЦД МСК/ММ/ММТС/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2689;2239;МГТ/ММ/МЦД МСК-МЦД МСК/ММ/МЦК/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2690;2240;МГТ/ММ/МЦД МСК-МЦД МСК/ММ/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/ММ/МЦД-М/МГТ
2691;2243;МГТ/ММ/МЦД МСК-МЦД МСК/ММТС/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2692;2244;МГТ/ММ/МЦД МСК-МЦД МСК/МЦК/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2693;2245;МГТ/ММ/МЦД МСК-МЦД МСК/МЦК/ММ/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2694;2246;МГТ/ММ/МЦД МСК-МЦД МСК/МЦК/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/ММ/МЦД-М/МГТ
2695;2249;МГТ/ММ/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/МЦД-М/МГТ
2696;2250;МГТ/ММ/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММ/МГТ;МГТ/ММ/МЦД-М/МЦД-М/ММ/МГТ
2697;2251;МГТ/ММ/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММТС/МГТ;МГТ/ММ/МЦД-М/МЦД-М/ММ/МГТ
2698;2252;МГТ/ММ/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МЦК/МГТ;МГТ/ММ/МЦД-М/МЦД-М/ММ/МГТ
2699;2257;МГТ/ММТС/МГТ;МГТ/ММ/МГТ
2700;2258;МГТ/ММТС/ММ/МГТ;МГТ/ММ/МГТ
2701;2259;МГТ/ММТС/ММ/МЦК/МГТ;МГТ/ММ/МГТ
2702;2260;МГТ/ММТС/ММ/МЦК/ММ/МГТ;МГТ/ММ/МГТ
2703;2261;МГТ/ММТС/ММ/МЦК/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/МГТ
2704;2264;МГТ/ММТС/ММ/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/МГТ
2705;2265;МГТ/ММТС/ММ/МЦД МСК-МЦД МСК/ММ/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2706;2266;МГТ/ММТС/ММ/МЦД МСК-МЦД МСК/МЦК/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2707;2267;МГТ/ММТС/ММ/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/МЦД-М/МГТ
2708;2273;МГТ/ММТС/МЦД МСК-МЦД МСК/ММ/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2709;2274;МГТ/ММТС/МЦД МСК-МЦД МСК/ММ/МЦК/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2710;2275;МГТ/ММТС/МЦД МСК-МЦД МСК/ММ/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/ММ/МЦД-М/МГТ
2711;2278;МГТ/ММТС/МЦД МСК-МЦД МСК/МЦК/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2712;2279;МГТ/ММТС/МЦД МСК-МЦД МСК/МЦК/ММ/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2713;2280;МГТ/ММТС/МЦД МСК-МЦД МСК/МЦК/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/ММ/МЦД-М/МГТ
2714;2283;МГТ/ММТС/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/МЦД-М/МГТ
2715;2284;МГТ/ММТС/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММ/МГТ;МГТ/ММ/МЦД-М/МЦД-М/ММ/МГТ
2716;2285;МГТ/ММТС/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МЦК/МГТ;МГТ/ММ/МЦД-М/МЦД-М/ММ/МГТ
2717;2290;МГТ/МЦК/МГТ;МГТ/ММ/МГТ
2718;2291;МГТ/МЦК/ММ/МГТ;МГТ/ММ/МГТ
2719;2292;МГТ/МЦК/ММ/ММТС/МГТ;МГТ/ММ/МГТ
2720;2293;МГТ/МЦК/ММ/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/МГТ
2721;2294;МГТ/МЦК/ММ/МЦД МСК-МЦД МСК/ММ/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2722;2295;МГТ/МЦК/ММ/МЦД МСК-МЦД МСК/ММТС/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2723;2296;МГТ/МЦК/ММ/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/МЦД-М/МГТ
2724;2301;МГТ/МЦК/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/МГТ
2725;2302;МГТ/МЦК/МЦД МСК-МЦД МСК/ММ/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2726;2303;МГТ/МЦК/МЦД МСК-МЦД МСК/ММ/ММТС/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2727;2304;МГТ/МЦК/МЦД МСК-МЦД МСК/ММ/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/ММ/МЦД-М/МГТ
2728;2307;МГТ/МЦК/МЦД МСК-МЦД МСК/ММТС/МГТ;МГТ/ММ/МЦД-М/ММ/МГТ
2729;2308;МГТ/МЦК/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МГТ;МГТ/ММ/МЦД-М/МЦД-М/МГТ
2730;2309;МГТ/МЦК/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММ/МГТ;МГТ/ММ/МЦД-М/МЦД-М/ММ/МГТ
2731;2310;МГТ/МЦК/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/ММТС/МГТ;МГТ/ММ/МЦД-М/МЦД-М/ММ/МГТ
2732;2316;МГТ/МГТ/ММ/МГТ;МГТ/МГТ/ММ/МГТ
2733;2317;МГТ/МГТ/ММ/ММТС/МГТ;МГТ/МГТ/ММ/МГТ
2734;2318;МГТ/МГТ/ММ/МЦК/МГТ;МГТ/МГТ/ММ/МГТ
2735;2319;МГТ/МГТ/ММ/МЦК/ММ/МГТ;МГТ/МГТ/ММ/МГТ
2736;2324;МГТ/МГТ/ММ/МЦК/МЦД МСК-МЦД МСК/МГТ;МГТ/МГТ/ММ/МЦД-М/МГТ
2737;2332;МГТ/МГТ/ММ/МЦД МСК-МЦД МСК/МГТ;МГТ/МГТ/ММ/МЦД-М/МГТ
2738;2333;МГТ/МГТ/ММ/МЦД МСК-МЦД МСК/ММ/МГТ;МГТ/МГТ/ММ/МЦД-М/ММ/МГТ
2739;2339;МГТ/МГТ/ММ/МЦД МСК-МЦД МСК/ММТС/МГТ;МГТ/МГТ/ММ/МЦД-М/ММ/МГТ
2740;2340;МГТ/МГТ/ММ/МЦД МСК-МЦД МСК/МЦК/МГТ;МГТ/МГТ/ММ/МЦД-М/ММ/МГТ
2741;2345;МГТ/МГТ/ММ/МЦД МСК-МЦД МСК/МЦД МСК-МЦД МСК/МГТ;МГТ/МГТ/ММ/МЦД-М/МЦД-М/МГТ
2742;2353;МГТ/МГТ/ММТС/МГТ;МГТ/МГТ/ММ/МГТ
